Unnamed: 0,Code,Name,Gender,Age,NOC,Country,Discipline,Sport,Event,Rank,Medal
12148,1345414,SHIN Jeahwan,Male,23,KOR,South Korea,GAR,Artistic Gymnastics,Men's Vault,1.0,Gold
12165,1431701,SHISHKINA Alla,Female,32,ROC,Russia,SWA,Artistic Swimming,Team,1.0,Gold
12166,1428431,SHKATOVA Angelina,Female,20,ROC,Russia,GRY,Rhythmic Gymnastics,Group All-Around Team,2.0,Silver
12176,1283106,SHMAILOV Baruch,Male,26,ISR,Israel,JUD,Judo,Mixed Team,3.0,Bronze
12177,1436597,SHMELEVA Daria,Female,26,ROC,Russia,CTR,Cycling Track,Women's Team Sprint Team,3.0,Bronze
12187,1474974,SHRIEVER Bethany,Female,22,GBR,Great Britain,BMX,Cycling BMX Racing,Women,1.0,Gold
12191,1431708,SHUROCHKINA Maria,Female,26,ROC,Russia,SWA,Artistic Swimming,Team,1.0,Gold
12200,1449833,SHYNKARENKO Alina,Female,22,UKR,Ukraine,SWA,Artistic Swimming,Team,3.0,Bronze
12209,1436297,SIDAKOV Zaurbek,Male,25,ROC,Russia,WRE,Wrestling,Men's Freestyle 74kg,1.0,Gold
12216,1431126,SIDOROVA Anzhelika,Female,30,ROC,Russia,ATH,Athletics,Women's Pole Vault,2.0,Silver
12226,1343525,SIKLOSI Gergely,Male,23,HUN,Hungary,FEN,Fencing,Men's Épée Individual,2.0,Silver
12234,1353850,SILVA CARNEIRO Macris Fernanda,Female,32,BRA,Brazil,VVO,Volleyball,Women Team,2.0,Silver
12262,1483112,SIMMONDS Joshua,Male,25,AUS,Australia,HOC,Hockey,Men Team,2.0,Silver
12265,1334742,SIMON Unai,Male,24,ESP,Spain,FBL,Football,Men Team,2.0,Silver
12272,1393808,SIMS Arabella,Female,16,USA,United States,SWM,Swimming,Women's 4 x 200m Freestyle Relay Team,2.0,Silver
12275,1469434,SINCLAIR Christine,Female,38,CAN,Canada,FBL,Football,Women Team,1.0,Gold
12276,1440125,SINDEN Bradly,Male,22,GBR,Great Britain,TKW,Taekwondo,Men -68kg,2.0,Silver
12278,1308710,SINGH Dilpreet,Male,21,IND,India,HOC,Hockey,Men Team,3.0,Bronze
12280,1308711,SINGH Gurjant,Male,26,IND,India,HOC,Hockey,Men Team,3.0,Bronze
12282,1308698,SINGH Hardik,Male,22,IND,India,HOC,Hockey,Men Team,3.0,Bronze
12283,1308684,SINGH Harmanpreet,Male,25,IND,India,HOC,Hockey,Men Team,3.0,Bronze
12285,1308702,SINGH Mandeep,Male,26,IND,India,HOC,Hockey,Men Team,3.0,Bronze
12286,1308694,SINGH Manpreet,Male,29,IND,India,HOC,Hockey,Men Team,3.0,Bronze
12287,1308689,SINGH Rupinder Pal,Male,30,IND,India,HOC,Hockey,Men Team,3.0,Bronze
12288,1308705,SINGH Shamsher,Male,24,IND,India,HOC,Hockey,Men Team,3.0,Bronze
12290,1308708,SINGH Simranjeet,Male,24,IND,India,HOC,Hockey,Men Team,3.0,Bronze
12292,1408422,SINIAKOVA Katerina,Female,25,CZE,Czech Republic,TEN,Tennis,Women's Doubles Team,1.0,Gold
12293,1327804,SINKOVIC Martin,Male,31,CRO,Croatia,ROW,Rowing,Men's Pair Team,1.0,Gold
12294,1456414,SINKOVIC Valent,Male,33,CRO,Croatia,ROW,Rowing,Men's Pair Team,1.0,Gold
12307,1350523,SIX Christopher,Male,35,FRA,France,EQU,Equestrian,Eventing Team,3.0,Bronze
12309,1383927,SJOESTROEM Sarah,Female,27,SWE,Sweden,SWM,Swimming,Women's 50m Freestyle,2.0,Silver
12318,1348702,SKINNER Mykayla,Female,24,USA,United States,GAR,Artistic Gymnastics,Women's Vault,2.0,Silver
12322,1343619,SKOGRAND Stine,Female,28,NOR,Norway,HBL,Handball,Women Team,3.0,Bronze
12324,1407732,SKOROBOGATCHENKO Antonina,Female,22,ROC,Russia,HBL,Handball,Women Team,2.0,Silver
12325,1466633,SKOUMPAKIS Dimitrios,Male,22,GRE,Greece,WPO,Water Polo,Men Team,2.0,Silver
12326,1315753,SKRZYPULEC Agnieszka,Female,32,POL,Poland,SAL,Sailing,Women's Two Person Dinghy - 470 Team,2.0,Silver
12339,1432305,SLOUF Radek,Male,26,CZE,Czech Republic,CSP,Canoe Sprint,Men's Kayak Double 1000m Team,3.0,Bronze
12348,1432649,SMELLIE Gavin,Male,35,CAN,Canada,ATH,Athletics,Men's 4 x 100m Relay Team,3.0,Bronze
12350,1305206,SMETOV Yeldos,Male,28,KAZ,Kazakhstan,JUD,Judo,Men -60 kg,3.0,Bronze
12363,1482899,SMITH Brendon,Male,21,AUS,Australia,SWM,Swimming,Men's 400m Individual Medley,3.0,Bronze
12376,1302304,SMITH Kieran,Male,21,USA,United States,SWM,Swimming,Men's 400m Freestyle,3.0,Bronze
12383,1459679,SMITH Rebecca,Female,21,CAN,Canada,SWM,Swimming,Women's 4 x 100m Freestyle Relay Team,2.0,Silver
12386,1302447,SMITH Regan,Female,19,USA,United States,SWM,Swimming,Women's 100m Backstroke,3.0,Bronze
12387,1302447,SMITH Regan,Female,19,USA,United States,SWM,Swimming,Women's 200m Butterfly,2.0,Silver
12388,1302447,SMITH Regan,Female,19,USA,United States,SWM,Swimming,Women's 4 x 100m Medley Relay Team,2.0,Silver
12398,1302335,SMOLIGA Olivia,Female,26,USA,United States,SWM,Swimming,Women's 4 x 100m Freestyle Relay Team,3.0,Bronze
12402,1467951,SMULDERS Merel,Female,23,NED,Netherlands,BMX,Cycling BMX Racing,Women,3.0,Bronze
12407,1347894,SNYDER Kyle Frederick,Male,25,USA,United States,WRE,Wrestling,Men's Freestyle 97kg,2.0,Silver
12421,1729970,SOBEY Nathan,Male,31,AUS,Australia,BKB,Basketball,Men Team,3.0,Bronze
12429,1325308,SOFUOGLU Ali,Male,26,TUR,Turkey,KTE,Karate,Men's Kata,3.0,Bronze
12432,1470723,SOH Wooi Yik,Male,23,MAS,Malaysia,BDM,Badminton,Men's Doubles Team,3.0,Bronze
12435,1343784,SOLBERG ISAKSEN Sanna,Female,31,NOR,Norway,HBL,Handball,Women Team,3.0,Bronze
12436,1343856,SOLBERG Silje,Female,31,NOR,Norway,HBL,Handball,Women Team,3.0,Bronze
12437,1314302,SOLE SALA Ferran,Male,28,ESP,Spain,HBL,Handball,Men Team,3.0,Bronze
12438,1366852,SOLE Sebastian,Male,30,ARG,Argentina,VVO,Volleyball,Men Team,3.0,Bronze
12439,1334746,SOLER Carlos,Male,24,ESP,Spain,FBL,Football,Men Team,2.0,Silver
12440,1282520,SOLIKOVITI Vasiti,Female,28,FIJ,Fiji,RUG,Rugby Sevens,Women Team,3.0,Bronze
12456,1307237,SON Igor,Male,22,KAZ,Kazakhstan,WLF,Weightlifting,Men's 61kg,3.0,Bronze
12458,1315332,SONE Akira,Female,21,JPN,Japan,JUD,Judo,Women +78 kg,1.0,Gold
12459,1315332,SONE Akira,Female,21,JPN,Japan,JUD,Judo,Mixed Team,2.0,Silver
12463,1335660,SONG Jaeho,Male,31,KOR,South Korea,FEN,Fencing,Men's Épée Team,3.0,Bronze
12468,1335677,SONG Sera,Female,27,KOR,South Korea,FEN,Fencing,Women's Épée Team,2.0,Silver
12470,1332201,SONNETT Emily,Female,27,USA,United States,FBL,Football,Women Team,3.0,Bronze
12474,1407909,SOO Wai Yam Minnie,Female,23,HKG,"Hong Kong, China",TTE,Table Tennis,Women's Team,3.0,Bronze
12483,1343609,SORUM Christian Sandlie,Male,25,NOR,Norway,VBV,Beach Volleyball,Men Team,1.0,Gold
12496,1320482,SOUSA Hebert,Male,23,BRA,Brazil,BOX,Boxing,Men's Middle (69-75kg),1.0,Gold
12527,1310029,SPAULDING Delaney,Female,26,USA,United States,BSB,Baseball/Softball,Softball Team,2.0,Silver
12543,1462975,SPOORS Lucy,Female,30,NZL,New Zealand,ROW,Rowing,Women's Eight Team,2.0,Silver
12547,1451492,SPRINGSTEEN Jessica,Female,29,USA,United States,EQU,Equestrian,Jumping Team,2.0,Silver
12553,1325266,SRBIC Tin,Male,24,CRO,Croatia,GAR,Artistic Gymnastics,Men's Horizontal Bar,2.0,Silver
12566,1435841,STADNIK Mariya,Female,33,AZE,Azerbaijan,WRE,Wrestling,Women's Freestyle 50kg,3.0,Bronze
12567,1334849,STAEBLER Frank,Male,32,GER,Germany,WRE,Wrestling,Men's Greco-Roman 67kg,3.0,Bronze
12570,1449190,STAHL Daniel,Male,28,SWE,Sweden,ATH,Athletics,Men's Discus Throw,1.0,Gold
12576,1467288,STAM Lauren Lara Jeanette,Female,27,NED,Netherlands,HOC,Hockey,Women Team,1.0,Gold
12595,1299102,STANO Massimo,Male,29,ITA,Italy,ATH,Athletics,Men's 20km Race Walk,1.0,Gold
12601,1436010,STARIKOVA Olena,Female,25,UKR,Ukraine,CTR,Cycling Track,Women's Sprint,2.0,Silver
12603,1889001,STARLING Bubba,Male,29,USA,United States,BSB,Baseball/Softball,Baseball Team,2.0,Silver
12614,1351829,STEFANI Luisa,Female,23,BRA,Brazil,TEN,Tennis,Women's Doubles Team,3.0,Bronze
12624,1320556,STEFFENS Margaret,Female,28,USA,United States,WPO,Water Polo,Women Team,1.0,Gold
12646,1435265,STEPANOVA Vasilisa,Female,28,ROC,Russia,ROW,Rowing,Women's Pair Team,2.0,Silver
12647,1348978,STEPHAN Lucy,Female,29,AUS,Australia,ROW,Rowing,Women's Four Team,1.0,Gold
12658,1347853,STEVESON Gable Dan,Male,21,USA,United States,WRE,Wrestling,Men's Freestyle 125kg,1.0,Gold
12665,1312764,STEWART Breanna,Female,26,USA,United States,BKB,Basketball,Women Team,1.0,Gold
12667,1470186,STEWART Campbell,Male,23,NZL,New Zealand,CTR,Cycling Track,Men's Omnium,2.0,Silver
12671,1310122,STEWART Kelsey,Female,26,USA,United States,BSB,Baseball/Softball,Softball Team,2.0,Silver
12674,1459077,STEWART Trevor,Male,24,USA,United States,ATH,Athletics,Men's 4 x 400m Relay Team,1.0,Gold
12675,1459077,STEWART Trevor,Male,24,USA,United States,ATH,Athletics,4 x 400m Relay Mixed Team,3.0,Bronze
12679,1337505,STIPANOVIC Tonci,Male,35,CRO,Croatia,SAL,Sailing,Men's One Person Dinghy - Laser,2.0,Silver
12695,1326842,STOLL Theresa,Female,25,GER,Germany,JUD,Judo,Mixed Team,3.0,Bronze
12705,1428872,STOYANOVSKIY Oleg,Male,24,ROC,Russia,VBV,Beach Volleyball,Men Team,2.0,Silver
12726,1482875,STUBBLETY-COOK Izaac,Male,22,AUS,Australia,SWM,Swimming,Men's 200m Breaststroke,1.0,Gold
12728,1482875,STUBBLETY-COOK Izaac,Male,22,AUS,Australia,SWM,Swimming,Mixed 4 x 100m Medley Relay Team,3.0,Bronze
12731,1306512,STUHLEMMER Alica,Female,21,GER,Germany,SAL,Sailing,Mixed Multihull - Nacra 17 Foiling Team,3.0,Bronze
12747,1361686,SUCCI Maria Belen,Female,35,ARG,Argentina,HOC,Hockey,Women Team,2.0,Silver
12749,1330511,SUESSEMILCH Laura,Female,24,GER,Germany,CTR,Cycling Track,Women's Team Pursuit Team,1.0,Gold
12766,1428186,SUKHOV Pavel,Male,33,ROC,Russia,FEN,Fencing,Men's Épée Team,2.0,Silver
12770,1302266,SULLIVAN Erica,Female,20,USA,United States,SWM,Swimming,Women's 1500m Freestyle,2.0,Silver
12772,1308695,SUMIT,Male,24,IND,India,HOC,Hockey,Men Team,3.0,Bronze
12781,1324886,SUN Mengya,Female,20,CHN,China,CSP,Canoe Sprint,Women's Canoe Double 500m Team,1.0,Gold
12789,1323036,SUN Wei,Male,25,CHN,China,GAR,Artistic Gymnastics,Men's Team,3.0,Bronze
12790,1380672,SUN Wenyan,Female,31,CHN,China,SWA,Artistic Swimming,Duet Team,2.0,Silver
12791,1380672,SUN Wenyan,Female,31,CHN,China,SWA,Artistic Swimming,Team,2.0,Silver
12793,1313451,SUN Yanan,Female,28,CHN,China,WRE,Wrestling,Women's Freestyle 50kg,2.0,Silver
12794,1322049,SUN Yingsha,Female,20,CHN,China,TTE,Table Tennis,Women's Singles,2.0,Silver
12795,1322049,SUN Yingsha,Female,20,CHN,China,TTE,Table Tennis,Women's Team,1.0,Gold
12796,1392791,SUN Yiwen,Female,29,CHN,China,FEN,Fencing,Women's Épée Individual,1.0,Gold
12813,1378436,SURMENELI Busenaz,Female,23,TUR,Turkey,BOX,Boxing,Women's Welter (64-69kg),1.0,Gold
12814,1316576,SUSAKI Yui,Female,22,JPN,Japan,WRE,Wrestling,Women's Freestyle 50kg,1.0,Gold
12816,1366762,SUTTON Joachim,Male,26,DEN,Denmark,ROW,Rowing,Men's Pair Team,3.0,Bronze
12824,1336392,SUZUKI Seiya,Male,26,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
12828,1367092,SVAN Lasse,Male,37,DEN,Denmark,HBL,Handball,Men Team,2.0,Silver
12835,1466572,SVITOLINA Elina,Female,26,UKR,Ukraine,TEN,Tennis,Women's Singles,3.0,Bronze
12843,1324419,SWIETY-ERSETIC Justyna,Female,28,POL,Poland,ATH,Athletics,Women's 4 x 400m Relay Team,2.0,Silver
12844,1324419,SWIETY-ERSETIC Justyna,Female,28,POL,Poland,ATH,Athletics,4 x 400m Relay Mixed Team,1.0,Gold
12846,1449838,SYDORENKO Kseniya,Female,35,UKR,Ukraine,SWA,Artistic Swimming,Team,3.0,Bronze
12857,1343522,SZATMARI Andras,Male,28,HUN,Hungary,FEN,Fencing,Men's Sabre Team,3.0,Bronze
12859,1343521,SZILAGYI Aron,Male,31,HUN,Hungary,FEN,Fencing,Men's Sabre Individual,1.0,Gold
12860,1343521,SZILAGYI Aron,Male,31,HUN,Hungary,FEN,Fencing,Men's Sabre Team,3.0,Bronze
12861,1364493,SZILAGYI Dorottya,Female,24,HUN,Hungary,WPO,Water Polo,Women Team,3.0,Bronze
12870,1364494,SZUCS Gabriella,Female,33,HUN,Hungary,WPO,Water Polo,Women Team,3.0,Bronze
12886,1324903,TAI Tzu-Ying,Female,27,TPE,Chinese Taipei,BDM,Badminton,Women's Singles,2.0,Silver
12887,1439734,TAIMAZOVA Madina,Female,22,ROC,Russia,JUD,Judo,Women -70 kg,3.0,Bronze
12890,1336422,TAIRA Kaima,Male,21,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
12895,1313610,TAKADA Maki,Female,31,JPN,Japan,BKB,Basketball,Women Team,2.0,Silver
12913,1315348,TAKATO Naohisa,Male,28,JPN,Japan,JUD,Judo,Men -60 kg,1.0,Gold
12918,1327816,TAKYI Samuel,Male,20,GHA,Ghana,BOX,Boxing,Men's Feather (52-57kg),3.0,Bronze
12922,1290690,TALAKHADZE Lasha,Male,27,GEO,Georgia,WLF,Weightlifting,Men's +109kg,1.0,Gold
12929,1295017,TAMBERI Gianmarco,Male,29,ITA,Italy,ATH,Athletics,Men's High Jump,1.0,Gold
12947,1446772,TANAKA Masahiro,Male,32,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
12951,1316686,TANAKA Ryomei,Male,27,JPN,Japan,BOX,Boxing,Men's Fly (48-52kg),3.0,Bronze
12967,1323940,TANG Chih-Chun,Male,20,TPE,Chinese Taipei,ARC,Archery,Men's Team,2.0,Silver
12972,1315010,TANG Muhan,Female,17,CHN,China,SWM,Swimming,Women's 4 x 200m Freestyle Relay Team,1.0,Gold
12978,1329911,TANG Xijing,Female,18,CHN,China,GAR,Artistic Gymnastics,Women's Balance Beam,2.0,Silver
12991,1318236,TANIGAWA Wataru,Male,25,JPN,Japan,GAR,Artistic Gymnastics,Men's Team,2.0,Silver
12995,1437878,TAPPER Megan,Female,27,JAM,Jamaica,ATH,Athletics,Women's 100m Hurdles,3.0,Bronze
12999,1325578,TARANTOLA Laura,Female,27,FRA,France,ROW,Rowing,Lightweight Women's Double Sculls Team,2.0,Silver
13007,1382333,TARNOVSCHI Serghei,Male,24,MDA,Moldova,CSP,Canoe Sprint,Men's Canoe Single 1000m,3.0,Bronze
13008,1325935,TARRAGO AYMERICH Roser,Female,28,ESP,Spain,WPO,Water Polo,Women Team,2.0,Silver
13015,1315324,TASHIRO Miku,Female,27,JPN,Japan,JUD,Judo,Mixed Team,2.0,Silver
13016,1333389,TASIADIS Sideris,Male,31,GER,Germany,CSL,Canoe Slalom,Men's Canoe,3.0,Bronze
13019,1428437,TATAREVA Anastasiia,Female,24,ROC,Russia,GRY,Rhythmic Gymnastics,Group All-Around Team,2.0,Silver
13020,1312794,TATUM Jayson,Male,23,USA,United States,BKB,Basketball,Men Team,1.0,Gold
13023,1312778,TAURASI Diana,Female,39,USA,United States,BKB,Basketball,Women Team,1.0,Gold
13034,1347839,TAYLOR III David Morris,Male,30,USA,United States,WRE,Wrestling,Men's Freestyle 86kg,1.0,Gold
13036,1444255,TAYLOR-BROWN Georgia,Female,27,GBR,Great Britain,TRI,Triathlon,Women's Individual,2.0,Silver
13037,1444255,TAYLOR-BROWN Georgia,Female,27,GBR,Great Britain,TRI,Triathlon,Mixed Relay Team,1.0,Gold
13040,1340266,TCHATCHOUANG Diandra,Female,30,FRA,France,BKB,Basketball,Women Team,3.0,Bronze
13052,1320406,TEIXEIRA Abner,Male,24,BRA,Brazil,BOX,Boxing,Men's Heavy (81-91kg),3.0,Bronze
13070,1482903,TEMPLE Matthew,Male,22,AUS,Australia,SWM,Swimming,Men's 4 x 100m Freestyle Relay Team,3.0,Bronze
13072,1482903,TEMPLE Matthew,Male,22,AUS,Australia,SWM,Swimming,Mixed 4 x 100m Medley Relay Team,3.0,Bronze
13078,1450027,TENTOGLOU Miltiadis,Male,23,GRE,Greece,ATH,Athletics,Men's Long Jump,1.0,Gold
13087,1337148,TERLIUGA Anzhelika,Female,29,UKR,Ukraine,KTE,Karate,Women's Kumite -55kg,2.0,Silver
13097,1400154,TESTA Irma,Female,23,ITA,Italy,BOX,Boxing,Women's Feather (54-57kg),3.0,Bronze
13108,1350888,THEBE Baboloki,Male,24,BOT,Botswana,ATH,Athletics,Men's 4 x 400m Relay Team,3.0,Bronze
13110,1393415,THIAM Nafissatou,Female,26,BEL,Belgium,ATH,Athletics,Women's Heptathlon,1.0,Gold
13114,1351046,THIBUS Ysaora,Female,29,FRA,France,FEN,Fencing,Women's Foil Team,2.0,Silver
13126,1398928,THOMAS Benjamin,Male,25,FRA,France,CTR,Cycling Track,Men's Madison Team,3.0,Bronze
13133,1457974,THOMAS Gabrielle,Female,24,USA,United States,ATH,Athletics,Women's 200m,3.0,Bronze
13134,1457974,THOMAS Gabrielle,Female,24,USA,United States,ATH,Athletics,Women's 4 x 100m Relay Team,2.0,Silver
13150,1298773,THOMPSON Jordan,Female,24,USA,United States,VVO,Volleyball,Women Team,1.0,Gold
13156,1348990,THOMPSON Ria,Female,23,AUS,Australia,ROW,Rowing,Women's Quadruple Sculls Team,3.0,Bronze
13159,1412290,THOMPSON-HERAH Elaine,Female,29,JAM,Jamaica,ATH,Athletics,Women's 100m,1.0,Gold
13160,1412290,THOMPSON-HERAH Elaine,Female,29,JAM,Jamaica,ATH,Athletics,Women's 200m,1.0,Gold
13161,1412290,THOMPSON-HERAH Elaine,Female,29,JAM,Jamaica,ATH,Athletics,Women's 4 x 100m Relay Team,1.0,Gold
13181,1482878,THROSSELL Brianna,Female,25,AUS,Australia,SWM,Swimming,Women's 4 x 200m Freestyle Relay Team,3.0,Bronze
13182,1482878,THROSSELL Brianna,Female,25,AUS,Australia,SWM,Swimming,Women's 4 x 100m Medley Relay Team,1.0,Gold
13183,1482878,THROSSELL Brianna,Female,25,AUS,Australia,SWM,Swimming,Mixed 4 x 100m Medley Relay Team,3.0,Bronze
13184,1326490,THYBULLE Matisse,Male,24,AUS,Australia,BKB,Basketball,Men Team,3.0,Bronze
13197,1286097,TIGANESCU Mihaita,Male,23,ROU,Romania,ROW,Rowing,Men's Four Team,2.0,Silver
13199,1435323,TIJAN Ahmed,Male,26,QAT,Qatar,VBV,Beach Volleyball,Men Team,3.0,Bronze
13210,1340629,TILLIE Kevin,Male,30,FRA,France,VVO,Volleyball,Men Team,1.0,Gold
13216,1282523,TINAI Lavenia,Female,30,FIJ,Fiji,RUG,Rugby Sevens,Women Team,3.0,Bronze
13221,1482504,TINNEY Stuart,Male,56,AUS,Australia,EQU,Equestrian,Eventing Team,2.0,Silver
13228,1428434,TISHCHENKO Alisa,Female,17,ROC,Russia,GRY,Rhythmic Gymnastics,Group All-Around Team,2.0,Silver
13230,1352257,TITA Ruggero,Male,29,ITA,Italy,SAL,Sailing,Mixed Multihull - Nacra 17 Foiling Team,1.0,Gold
13232,1482877,TITMUS Ariarne,Female,20,AUS,Australia,SWM,Swimming,Women's 200m Freestyle,1.0,Gold
13233,1482877,TITMUS Ariarne,Female,20,AUS,Australia,SWM,Swimming,Women's 400m Freestyle,1.0,Gold
13234,1482877,TITMUS Ariarne,Female,20,AUS,Australia,SWM,Swimming,Women's 800m Freestyle,2.0,Silver
13235,1482877,TITMUS Ariarne,Female,20,AUS,Australia,SWM,Swimming,Women's 4 x 200m Freestyle Relay Team,3.0,Bronze
13258,1361775,TOCCALINO Sofia,Female,24,ARG,Argentina,HOC,Hockey,Women Team,2.0,Silver
13261,1313643,TODO Nanako,Female,20,JPN,Japan,BKB,Basketball,Women Team,2.0,Silver
13265,1367094,TOFT HANSEN Henrik,Male,34,DEN,Denmark,HBL,Handball,Men Team,2.0,Silver
13287,1343610,TOMAC Marta,Female,30,NOR,Norway,HBL,Handball,Women Team,3.0,Bronze
13290,1324487,TOMALA Dawid,Male,31,POL,Poland,ATH,Athletics,Men's 50km Race Walk,1.0,Gold
13291,1444621,TOMAN Anna-Frances,Female,28,GBR,Great Britain,HOC,Hockey,Women Team,3.0,Bronze
13296,1346274,TOMASGAARD Hermann,Male,27,NOR,Norway,SAL,Sailing,Men's One Person Dinghy - Laser,3.0,Bronze
13311,1315316,TONAKI Funa,Female,26,JPN,Japan,JUD,Judo,Women -48 kg,2.0,Silver
13313,1340630,TONIUTTI Benjamin,Male,31,FRA,France,VVO,Volleyball,Men Team,1.0,Gold
13336,1320161,TORRES GUTIERREZ Ariel,Male,23,USA,United States,KTE,Karate,Men's Kata,3.0,Bronze
13337,1307516,TORRES MADRIGAL Serguey,Male,34,CUB,Cuba,CSP,Canoe Sprint,Men's Canoe Double 1000m Team,1.0,Gold
13341,1329258,TORRES Pau,Male,24,ESP,Spain,FBL,Football,Men Team,2.0,Silver
13345,1309326,TORREZ JR Richard,Male,22,USA,United States,BOX,Boxing,Men's Super Heavy (+91kg),2.0,Silver
13350,1295018,TORTU Filippo,Male,23,ITA,Italy,ATH,Athletics,Men's 4 x 100m Relay Team,1.0,Gold
13356,1350994,TOTH Krisztian,Male,27,HUN,Hungary,JUD,Judo,Men -90 kg,3.0,Bronze
13361,1303725,TOTKA Sandor,Male,27,HUN,Hungary,CSP,Canoe Sprint,Men's Kayak Single 200m,1.0,Gold
13372,1350446,TOURNAT Nicolas,Male,27,FRA,France,HBL,Handball,Men Team,1.0,Gold
13378,1350526,TOUZAINT Nicolas,Male,41,FRA,France,EQU,Equestrian,Eventing Team,3.0,Bronze
13380,1478830,TOWNEND Oliver,Male,38,GBR,Great Britain,EQU,Equestrian,Eventing Team,1.0,Gold
13382,1444622,TOWNSEND Susannah,Female,32,GBR,Great Britain,HOC,Hockey,Women Team,3.0,Bronze
13389,1311865,TRAETS Laura,Female,22,BUL,Bulgaria,GRY,Rhythmic Gymnastics,Group All-Around Team,1.0,Gold
13392,1326841,TRAJDOS Martyna,Female,32,GER,Germany,JUD,Judo,Mixed Team,3.0,Bronze
13409,1361791,TRINCHINETTI Eugenia Maria,Female,24,ARG,Argentina,HOC,Hockey,Women Team,2.0,Silver
13411,1326875,TRIPPEL Eduard,Male,24,GER,Germany,JUD,Judo,Men -90 kg,2.0,Silver
13412,1326875,TRIPPEL Eduard,Male,24,GER,Germany,JUD,Judo,Mixed Team,3.0,Bronze
13418,1429519,TRSTENJAK Tina,Female,30,SLO,Slovenia,JUD,Judo,Women -63 kg,2.0,Silver
13428,1351964,TSEGAY Gudaf,Female,24,ETH,Ethiopia,ATH,Athletics,Women's 5000m,3.0,Bronze
13429,1323961,TSEND-OCHIR Tsogtbaatar,Male,25,MGL,Mongolia,JUD,Judo,Men -73 kg,3.0,Bronze
13462,1316619,TSUZUKI Amuro,Female,20,JPN,Japan,SRF,Surfing,Women,3.0,Bronze
13466,1335383,TUCKER Mary Carolynn,Female,20,USA,United States,SHO,Shooting,10m Air Rifle Mixed Team,2.0,Silver
13469,1286099,TUDOSA Ciprian,Male,24,ROU,Romania,ROW,Rowing,Men's Pair Team,2.0,Silver
13474,1473861,TUI Ruby,Female,29,NZL,New Zealand,RUG,Rugby Sevens,Women Team,1.0,Gold
13475,1282478,TUIMABA Aminiasi,Male,26,FIJ,Fiji,RUG,Rugby Sevens,Men Team,1.0,Gold
13476,1282492,TUIVUAKA Asaeli,Male,25,FIJ,Fiji,RUG,Rugby Sevens,Men Team,1.0,Gold
13478,1464435,TUKE Blair,Male,32,NZL,New Zealand,SAL,Sailing,Men's Skiff - 49er Team,2.0,Silver
13498,1348981,TURRIN Spencer,Male,29,AUS,Australia,ROW,Rowing,Men's Four Team,1.0,Gold
13503,1286158,TUSHISHVILI Guram,Male,26,GEO,Georgia,JUD,Judo,Men +100 kg,2.0,Silver
13504,1282481,TUWAI Jerry,Male,32,FIJ,Fiji,RUG,Rugby Sevens,Men Team,1.0,Gold
13515,1476583,TWELLAAR Melvin,Male,24,NED,Netherlands,ROW,Rowing,Men's Double Sculls Team,2.0,Silver
13517,1462981,TWIGG Emma,Female,34,NZL,New Zealand,ROW,Rowing,Women's Single Sculls,1.0,Gold
13521,1284273,TYNYBEKOVA Aisuluu,Female,28,KGZ,Kyrgyzstan,WRE,Wrestling,Women's Freestyle 62kg,2.0,Silver
13536,1313709,UENO Yukiko,Female,39,JPN,Japan,BSB,Baseball/Softball,Softball Team,1.0,Gold
13541,1436290,UGUEV Zavur,Male,26,ROC,Russia,WRE,Wrestling,Men's Freestyle 57kg,1.0,Gold
13543,1476582,UITTENBOGAARD Lucas Theodoor Dirk,Male,31,NED,Netherlands,ROW,Rowing,Men's Quadruple Sculls Team,1.0,Gold
13545,1477849,UJAH Chijindu,Male,27,GBR,Great Britain,ATH,Athletics,Men's 4 x 100m Relay Team,2.0,Silver
13556,1408900,ULUNISAU Reapi,Female,26,FIJ,Fiji,RUG,Rugby Sevens,Women Team,3.0,Bronze
13557,1400609,ULUTULE Jade,Female,28,FRA,France,RUG,Rugby Sevens,Women Team,2.0,Silver
13562,1336380,UMENO Ryutaro,Male,30,JPN,Japan,BSB,Baseball/Softball,Baseball Team,1.0,Gold
13568,1334159,UNRUH Lisa,Female,33,GER,Germany,ARC,Archery,Women's Team,3.0,Bronze
13569,1444624,UNSWORTH Laura,Female,33,GBR,Great Britain,HOC,Hockey,Women Team,3.0,Bronze
13570,1308707,UPADHYAY Lalit Kumar,Male,27,IND,India,HOC,Hockey,Men Team,3.0,Bronze
13586,1406274,URAZOVA Vladislava,Female,16,ROC,Russia,GAR,Artistic Gymnastics,Women's Team,1.0,Gold
13605,1315116,UYAMA Satoru,Male,29,JPN,Japan,FEN,Fencing,Men's Épée Team,1.0,Gold
13608,1408053,VADLEJCH Jakub,Male,30,CZE,Czech Republic,ATH,Athletics,Men's Javelin Throw,2.0,Silver
13622,1282469,VAKURUNABILI Josua,Male,29,FIJ,Fiji,RUG,Rugby Sevens,Men Team,1.0,Gold
13628,1896508,VALDES Raul,Male,43,DOM,Dominican Republic,BSB,Baseball/Softball,Baseball Team,3.0,Bronze
13633,1294484,VALENCIA Alejandra,Female,26,MEX,Mexico,ARC,Archery,Mixed Team,3.0,Bronze
